snapshot_date,listing_id,address,city,zip,price,beds,baths,sqft,lot_sqft,year_built,property_type,status,list_date,latitude,longitude,url,source
2026-09-17,mls:5682D2EA5AD7,157 Sugar Creek Ln,Merced,95341,404990,3,2,1230,,2026,Single Family Residential,Active,2026-07-03,37.285605,-120.431451,https://www.redfin.com/CA/Merced/157-Sugar-Creek-Ln-95341/home/196422617,redfin
2026-09-17,mls:MC26147358,157 Sugar Creek Ln Unit 156 S2,Merced,95341,414490,3,2,1230,5000,2026,Single Family Residential,Active,2026-07-08,37.285605,-120.431451,https://www.redfin.com/CA/Merced/157-Sugar-Creek-Ln-95341/unit-156-S2/home/202672141,redfin
2026-09-17,mls:226115574,1645 Rose Ave,Merced,95341,310000,3,1.5,986,5998,1951,Single Family Residential,Active,2026-09-16,37.2926887,-120.4609236,https://www.redfin.com/CA/Merced/1645-Rose-Ave-95341/home/19687580,redfin
2026-09-17,mls:225113378,1650 Bette St,Merced,95341,399000,3,1,1182,6800,1955,Multi-Family (2-4 Unit),Active,2025-09-26,37.2927086,-120.4563639,https://www.redfin.com/CA/Merced/1650-Bette-St-95341/home/19687274,redfin
2026-09-17,mls:653237,1657 Cypress Way,Merced,95341,425000,4,3,2546,2543,,Multi-Family (2-4 Unit),Active,2026-08-06,37.2938798,-120.4643555,https://www.redfin.com/CA/Merced/1657-Cypress-Way-95341/home/19687242,redfin
2026-09-17,mls:MC26098101,1670 W North Bear Crk,Merced,95348,230000,2,1.5,972,508,1984,Condo/Co-op,Active,2026-05-07,37.3095386,-120.5036708,https://www.redfin.com/CA/Merced/1670-W-North-Bear-Creek-Dr-95348/home/19682008,redfin
2026-09-17,mls:B5633E295B15,168 Sugar Creek Ln,Merced,95341,517490,5,3.5,2554,,2026,Single Family Residential,Active,2026-08-15,37.285468,-120.430896,https://www.redfin.com/CA/Merced/168-Sugar-Creek-Ln-95341/home/196422607,redfin
2026-09-17,mls:C63C6043A679,169 Sugar Creek Ln,Merced,95341,422990,4,2,1509,,2026,Single Family Residential,Active,2026-08-03,37.285467,-120.431451,https://www.redfin.com/CA/Merced/169-Sugar-Creek-Ln-95341/home/196422616,redfin
2026-09-17,mls:MC26169808,169 Sugar Creek Ln Unit 155 S2,Merced,95341,434490,4,2,1509,5000,2026,Single Family Residential,Active,2026-08-05,37.285467,-120.431451,https://www.redfin.com/CA/Merced/169-Sugar-Creek-Ln-95341/unit-155-S2/home/204345666,redfin
2026-09-17,mls:MC26163358,1700 Union Ave,Merced,95341,295000,2,1,1086,6000,1949,Single Family Residential,Active,2026-07-29,37.2938259,-120.4621084,https://www.redfin.com/CA/Merced/1700-Union-Ave-95341/home/19686654,redfin
2026-09-17,mls:709A300631F6,172 Sugar Creek Ln,Merced,95341,467490,4,3,1842,,2026,Single Family Residential,Active,2026-08-15,37.285331,-120.430896,https://www.redfin.com/CA/Merced/172-Sugar-Creek-Ln-95341/home/196422608,redfin
2026-09-17,mls:466936FB0DD2,173 Sugar Creek Ln,Merced,95341,402990,3,2,1230,,2026,Single Family Residential,Active,2026-08-03,37.28533,-120.431451,https://www.redfin.com/CA/Merced/173-Sugar-Creek-Ln-95341/home/196422615,redfin
2026-09-17,mls:MC26169793,173 Sugar Creek Ln Unit 154 S2,Merced,95341,411490,3,2,1230,5237,2026,Single Family Residential,Active,2026-08-05,37.28533,-120.431451,https://www.redfin.com/CA/Merced/173-Sugar-Creek-Ln-95341/unit-154-S2/home/204345595,redfin
2026-09-17,mls:MC26125253,1744 Wildwood Ct,Merced,95340,479000,4,2,1920,6200,1977,Single Family Residential,Active,2026-06-10,37.31414,-120.4499462,https://www.redfin.com/CA/Merced/1744-Wildwood-Ct-95340/home/19701174,redfin
2026-09-17,mls:MC26026210,1754 Merced,Merced,95341,229900,2,2,1004,1011,1988,Condo/Co-op,Active,2026-02-05,37.2910389,-120.4557599,https://www.redfin.com/CA/Merced/1754-Merced-Ave-95341/home/19686738,redfin
2026-09-17,mls:MC26167368,178 La Purisima Ct,Merced,95341,365000,4,2,1511,5094,2003,Single Family Residential,Active,2026-08-01,37.2780743,-120.4849678,https://www.redfin.com/CA/Merced/178-La-Purisima-Ct-95341/home/19661588,redfin
2026-09-17,mls:MC26179624,1780 W 8th,Merced,95341,415000,4,2,1099,9384,1960,Single Family Residential,Active,2026-08-18,37.2979996,-120.5065563,https://www.redfin.com/CA/Merced/1780-W-8th-St-95341/home/19681858,redfin
2026-09-17,mls:226069650,179 Sullivan Dr,Merced,95348,395000,4,2.5,1737,2452,2021,Single Family Residential,Active,2026-06-03,37.345954,-120.4708116,https://www.redfin.com/CA/Merced/179-Sullivan-Dr-95348/home/28949071,redfin
2026-09-17,mls:MC26123870,18 Squaw Valley Ct,Merced,95341,456100,4,3,1750,6432,2026,Single Family Residential,Active,2026-06-08,37.2849016,-120.4302551,https://www.redfin.com/CA/Merced/18-Squaw-Valley-Dr-95341/home/202168592,redfin
2026-09-17,mls:MC26085666,1800 E South Bear Creek Dr,Merced,95340,1850000,,,,165528,,Vacant Land,Active,2026-04-21,37.3084271,-120.4505241,https://www.redfin.com/CA/Merced/1800-E-South-Bear-Creek-Dr-95340/home/201469166,redfin
2026-09-17,mls:226095261,1843 Brookside Dr,Merced,95348,439999,3,2,1300,5998,1993,Single Family Residential,Active,2026-07-30,37.3107607,-120.5000968,https://www.redfin.com/CA/Merced/1843-Brookside-Dr-95348/home/19681785,redfin
2026-09-17,mls:226086370,1848 Ashby Rd #46,Merced,95348,35000,1,1,550,,1963,Mobile/Manufactured Home,Active,2026-07-10,37.3160299,-120.5246712,https://www.redfin.com/CA/Merced/1848-Ashby-Rd-95348/unit-46/home/202691800,redfin
2026-09-17,mls:MC26185027,1921 Fultz Ct,Merced,95341,369000,3,2,1623,6870,1994,Single Family Residential,Active,2026-08-25,37.3036484,-120.5108838,https://www.redfin.com/CA/Merced/1921-Fultz-Ct-95341/home/19680273,redfin
2026-09-17,mls:226108604,1927 I St,Merced,95340,249900,2,1,1067,4251,1920,Single Family Residential,Active,2026-08-29,37.3024475,-120.4775801,https://www.redfin.com/CA/Merced/1927-I-St-95340/home/19691592,redfin
2026-09-17,mls:MC26158152,1949 Sierra Ct,Merced,95340,475000,4,2,1981,6966,1972,Single Family Residential,Active,2026-07-24,37.3152907,-120.4483733,https://www.redfin.com/CA/Merced/1949-Sierra-Ct-95340/home/19701573,redfin
2026-09-17,mls:MC26182916,1961 Heather Ct,Merced,95340,450000,4,2.5,2142,11499,1968,Single Family Residential,Active,2026-09-10,37.3217927,-120.4478115,https://www.redfin.com/CA/Merced/1961-Heather-Ct-95340/home/19701510,redfin
2026-09-17,mls:226021572,1962 Edwards Ave,Merced,95340,1165000,16,4,6800,16204,1979,Multi-Family (5+ Unit),Active,2026-02-27,37.2958569,-120.449794,https://www.redfin.com/CA/Merced/1962-Edwards-Ave-95340/home/19687831,redfin
2026-09-17,mls:MC26201033,1962-1976 Edwards,Merced,95340,1099000,16,8,6800,16203,1979,Multi-Family (5+ Unit),Active,2026-09-15,37.2960443,-120.4497828,https://www.redfin.com/CA/Merced/1976-Edwards-Ave-95340/home/194349022,redfin
2026-09-17,mls:MC26104173,2020 Ashby #37,Merced,95348,45000,2,1,784,,1990,Mobile/Manufactured Home,Active,2026-05-27,37.319875,-120.531759,https://www.redfin.com/CA/Merced/2020-Ashby-Rd-95348/unit-37/home/19655033,redfin
2026-09-17,mls:MC26111129,2021 W,Merced,95340,975000,2,2,2609,15762,1952,Single Family Residential,Active,2026-05-22,37.3109651,-120.4982227,https://www.redfin.com/CA/Merced/2021-W-St-95340/home/19691996,redfin
2026-09-17,mls:MC26033812,203 W 20th,Merced,95340,549000,3,3,3551,15000,1950,Single Family Residential,Active,2026-04-24,37.303043,-120.4771877,https://www.redfin.com/CA/Merced/203-W-20th-St-95340/home/21856884,redfin
2026-09-17,mls:226109168,2030 Calimyrna Ave,Merced,95340,324900,3,1,1502,5942,1923,Single Family Residential,Active,2026-09-03,37.2994439,-120.4668591,https://www.redfin.com/CA/Merced/2030-Calimyrna-Ave-95340/home/19688270,redfin
2026-09-17,mls:MC26174063,2033 Highland,Merced,95340,264900,2,1,898,5508,1940,Single Family Residential,Active,2026-08-11,37.2964825,-120.4592823,https://www.redfin.com/CA/Merced/2033-Highland-Dr-95340/home/19687669,redfin
2026-09-17,mls:MC26138430,2035 Highland,Merced,95340,287750,2,1,900,5508,1940,Single Family Residential,Active,2026-06-25,37.2966447,-120.4591808,https://www.redfin.com/CA/Merced/2035-Highland-Dr-95340/home/19687670,redfin
2026-09-17,mls:MC25255358,2051 Wardrobe,Merced,95341,1200000,,,,217800,,Vacant Land,Active,2025-11-07,37.2965338,-120.5135744,https://www.redfin.com/CA/Merced/2051-Wardrobe-Ave-95341/home/198908746,redfin
2026-09-17,mls:MC25183712,2052 W Solis St,Merced,95348,425000,4,2,1757,6096,2006,Single Family Residential,Active,2025-08-15,37.3226855,-120.5238217,https://www.redfin.com/CA/Merced/2052-W-Solis-St-95348/home/19652571,redfin
2026-09-17,mls:226116217,207 Yorktown,Merced,95341,335000,3,2,1086,7566,1996,Single Family Residential,Active,2026-09-16,37.284626,-120.4469835,https://www.redfin.com/CA/Merced/207-Yorktown-Sq-95341/home/19679090,redfin
2026-09-17,mls:MC26187494,2085 Cabot Ave,Merced,95348,400000,3,2,1520,7469,1960,Single Family Residential,Active,2026-08-28,37.3174702,-120.5243999,https://www.redfin.com/CA/Merced/2085-Cabot-Ave-95348/home/19684261,redfin
2026-09-17,mls:MC26192421,209 E 18th,Merced,95340,300000,2,1,950,6000,1940,Single Family Residential,Active,2026-09-03,37.298438,-120.4712615,https://www.redfin.com/CA/Merced/209-E-18th-St-95340/home/19687645,redfin
2026-09-17,mls:D5617070EC44,209 Nadine St,Merced,95341,418990,3,2,1396,,2026,Single Family Residential,Active,2026-07-31,37.291664,-120.427126,https://www.redfin.com/CA/Merced/209-Nadine-St-95341/home/203517328,redfin
2026-09-17,mls:MC25022775,2094 W Pincay St,Merced,95348,399000,4,2,1527,5000,2017,Single Family Residential,Active,2025-05-26,37.3219899,-120.5245414,https://www.redfin.com/CA/Merced/2094-W-Pincay-St-95348/home/28948293,redfin
2026-09-17,mls:226094443,2103 W Solis St,Merced,95348,340000,3,2,1381,5001,2006,Single Family Residential,Active,2026-07-31,37.3222475,-120.5247113,https://www.redfin.com/CA/Merced/2103-W-Solis-St-95348/home/19652558,redfin
2026-09-17,mls:MC26191646,2142 Coronado,Merced,95348,359900,3,2,1200,9180,1975,Single Family Residential,Active,2026-09-02,37.3206102,-120.5253783,https://www.redfin.com/CA/Merced/2142-Coronado-Ave-95348/home/19683760,redfin
2026-09-17,mls:MC26009630,2148 Keely,Merced,95340,179900,3,1,1120,9975,1944,Single Family Residential,Active,2026-02-10,37.2959326,-120.4539261,https://www.redfin.com/CA/Merced/2148-Keely-Ave-95340/home/19688454,redfin
2026-09-17,mls:MC26125038,2201 Leeward Ct,Merced,95340,279000,,,,43560,,Vacant Land,Active,2026-06-13,37.3622349,-120.4462804,https://www.redfin.com/CA/Merced/2201-Leeward-Ct-95340/home/168647664,redfin
2026-09-17,mls:MC26196327,2205 O,Merced,95340,475000,8,4,1470,7500,1961,Multi-Family (2-4 Unit),Active,2026-09-16,37.3083803,-120.4851105,https://www.redfin.com/CA/Merced/2205-O-St-95340/home/19691167,redfin
2026-09-17,mls:MC25117734,2230 Vassar Ave,Merced,95341,1484250,,,,862052,,Vacant Land,Active,2025-06-14,37.2658466,-120.4474761,https://www.redfin.com/CA/Merced/2230-Vassar-Ave-95341/home/196078103,redfin
2026-09-17,mls:MC26187159,2235 Dunn,Merced,95340,750000,4,3.5,3140,69696,1977,Single Family Residential,Active,2026-09-01,37.3391724,-120.4435818,https://www.redfin.com/CA/Merced/2235-Dunn-Rd-95340/home/19657222,redfin
2026-09-17,mls:MC26071153,2240 Golden Oak #119,Merced,95341,89500,2,2,1150,,1976,Mobile/Manufactured Home,Active,2026-04-03,37.292158,-120.446125,https://www.redfin.com/CA/Merced/2240-Golden-Oak-Ln-95341/unit-119/home/19655756,redfin
2026-09-17,mls:MC26170275,2240 Golden Oak #3,Merced,95341,99900,2,2,1750,,1976,Mobile/Manufactured Home,Active,2026-08-05,37.29489,-120.446153,https://www.redfin.com/CA/Merced/2240-Golden-Oak-Ln-95341/unit-3/home/19654936,redfin
2026-09-17,mls:MC26173824,2240 Golden Oak #78,Merced,95341,49999,2,2,1040,,1990,Mobile/Manufactured Home,Active,2026-08-12,37.292974,-120.445599,https://www.redfin.com/CA/Merced/2240-Golden-Oak-Ln-95341/unit-78/home/19655047,redfin
2026-09-17,mls:MC26109234,2240 Golden Oak #88,Merced,95341,54900,2,2,1322,,1976,Mobile/Manufactured Home,Active,2026-05-20,37.294494,-120.445842,https://www.redfin.com/CA/Merced/2240-Golden-Oak-Ln-95341/unit-88/home/19654807,redfin
2026-09-17,mls:226086303,2240 Golden Oak Ln #103,Merced,95341,39000,2,2,1200,,1988,Mobile/Manufactured Home,Active,2026-07-09,37.291986,-120.445836,https://www.redfin.com/CA/Merced/2240-Golden-Oak-Ln-95341/unit-103/home/19655095,redfin
2026-09-17,mls:MC26123784,2240 Golden Oak Ln #11,Merced,95341,84500,2,2,,,1975,Mobile/Manufactured Home,Active,2026-06-07,37.29463,-120.444902,https://www.redfin.com/CA/Merced/2240-Golden-Oak-Ln-95341/unit-11/home/19654395,redfin
2026-09-17,mls:MC25186079,2240 Golden Oak Ln #117,Merced,95341,124900,3,2,,,2023,Mobile/Manufactured Home,Active,2025-08-19,37.2931187,-120.4458279,https://www.redfin.com/CA/Merced/2240-Golden-Oak-Ln-95341/unit-117/home/19654948,redfin
2026-09-17,mls:226111087,2240 Golden Oak Ln #131,Merced,95340,34900,2,2,856,,1977,Mobile/Manufactured Home,Active,2026-09-04,37.292229,-120.44648,https://www.redfin.com/CA/Merced/2240-Golden-Oak-Ln-95341/unit-131/home/19653889,redfin
2026-09-17,mls:226091001,2240 Golden Oak Ln #134,Merced,95341,89900,2,2,1440,,1973,Mobile/Manufactured Home,Active,2026-07-18,37.3015976,-120.4808915,https://www.redfin.com/CA/Merced/2240-Golden-Oak-Ln-95341/unit-134/home/196130863,redfin
2026-09-17,mls:MC26142503,2240 Golden Oak Ln #28,Merced,95341,73000,2,1,,,1976,Mobile/Manufactured Home,Active,2026-07-01,37.292482,-120.444925,https://www.redfin.com/CA/Merced/2240-Golden-Oak-Ln-95341/unit-28/home/19654671,redfin
2026-09-17,mls:MC26050607,2240 Golden Oak Ln #47,Merced,95341,99999,2,2,,,1976,Mobile/Manufactured Home,Active,2026-03-08,37.294003,-120.445243,https://www.redfin.com/CA/Merced/2240-Golden-Oak-Ln-95341/unit-47/home/19655135,redfin
2026-09-17,mls:226056493,2240 Golden Oak Ln #73,Merced,95341,48000,1,1,672,,1969,Mobile/Manufactured Home,Active,2026-05-08,37.293636,-120.44562,https://www.redfin.com/CA/Merced/2240-Golden-Oak-Ln-95341/unit-73/home/19655777,redfin
2026-09-17,mls:226093239,2240 Golden Oak Ln #94,Merced,95341,80000,2,2,1248,1248,1978,Mobile/Manufactured Home,Active,2026-07-28,37.293678,-120.445909,https://www.redfin.com/CA/Merced/2240-Golden-Oak-Ln-95341/unit-94/home/19654824,redfin
2026-09-17,mls:226012270,2240 Golden Oak Ln #98,Merced,95341,75000,2,1.5,720,,1977,Mobile/Manufactured Home,Active,2026-02-04,37.292737,-120.445858,https://www.redfin.com/CA/Merced/2240-Golden-Oak-Ln-95341/unit-98/home/19655775,redfin
2026-09-17,mls:MC25134955,2246 E Mission Ave,Merced,95341,2812500,,,,980100,,Vacant Land,Active,2025-06-18,37.2728692,-120.447396,https://www.redfin.com/CA/Merced/2246-E-Mission-Ave-95341/home/148012696,redfin
2026-09-17,mls:MC25117715,2260 Vassar Ave,Merced,95341,1484250,,,,862052,,Vacant Land,Active,2025-06-14,37.2661175,-120.4465739,https://www.redfin.com/CA/Merced/2260-Vassar-Ave-95341/home/196077950,redfin
2026-09-17,mls:226036725,230 W 25th St,Merced,95340,310000,2,1,1151,7501,1940,Single Family Residential,Active,2026-03-27,37.307796,-120.4750627,https://www.redfin.com/CA/Merced/230-W-25th-St-95340/home/19692754,redfin
2026-09-17,mls:MC26201787,2318 Beachwood,Merced,95348,170000,,,,10131,,Vacant Land,Active,2026-09-16,37.3218577,-120.5277841,https://www.redfin.com/CA/Merced/2318-Beachwood-Dr-95348/home/19683786,redfin
2026-09-17,mls:226115232,2324 Q St,Merced,95340,379600,2,2,960,5001,1945,Multi-Family (2-4 Unit),Active,2026-09-15,37.3105252,-120.486923,https://www.redfin.com/CA/Merced/2324-Q-St-95340/home/19692696,redfin
2026-09-17,mls:MC26058771,2330 Meadowbrook,Merced,95348,299900,3,1,796,10131,1955,Single Family Residential,Active,2026-03-19,37.3219624,-120.5265673,https://www.redfin.com/CA/Merced/2330-Meadowbrook-Ave-95348/home/19683370,redfin
2026-09-17,mls:MC26090199,236 Montage Dr,Merced,95348,449000,5,4,1890,2100,2025,Single Family Residential,Active,2026-06-10,37.3613588,-120.4704396,https://www.redfin.com/CA/Merced/236-Montage-Dr-95348/home/28952194,redfin
2026-09-17,mls:MC26198886,2382 Explorador,Merced,95340,449900,4,3,2111,5198,2020,Single Family Residential,Active,2026-09-11,37.3314996,-120.4391447,https://www.redfin.com/CA/Merced/2382-Explorador-Dr-95340/home/28949993,redfin
2026-09-17,mls:MC26136816,2400 K,Merced,95340,1900000,34,14,10800,43560,1950,Multi-Family (5+ Unit),Active,2026-06-24,37.3079833,-120.4774917,https://www.redfin.com/CA/Merced/2400-K-St-95340/home/19692168,redfin
2026-09-17,mls:MC26130264,242 Torino Ct,Merced,95341,379000,4,2,1617,5369,2006,Single Family Residential,Active,2026-07-01,37.2846754,-120.4436122,https://www.redfin.com/CA/Merced/242-Torino-Ct-95341/home/19658046,redfin
2026-09-17,mls:652381,2429 Explorador,Merced,95348,526900,6,3,2621,9082,2022,Single Family Residential,Active,2026-07-22,37.3311588,-120.4362697,https://www.redfin.com/CA/Merced/2429-Explorador-Dr-95340/home/172354337,redfin
2026-09-17,mls:MC26165208,2446 Valverde,Merced,95340,489000,4,2,2265,7797,2020,Single Family Residential,Active,2026-08-19,37.3275318,-120.4351416,https://www.redfin.com/CA/Merced/2446-Valverde-Dr-95340/home/172354531,redfin
2026-09-17,mls:994DC9242AC9,246 Nadine St,Merced,95341,426990,3,2,1567,,2026,Single Family Residential,Active,2026-08-09,37.292059,-120.426601,https://www.redfin.com/CA/Merced/246-Nadine-St-95341/home/196422447,redfin
2026-09-17,mls:MC26168944,2462 Valverde Dr,Merced,95340,498000,4,2,2265,7797,2021,Single Family Residential,Active,2026-08-05,37.3275309,-120.4341928,https://www.redfin.com/CA/Merced/2462-Valverde-Dr-95340/home/172354535,redfin
2026-09-17,mls:41142267,2481 Pineda Dr,Merced,95340,525888,6,3,2621,5255,2021,Single Family Residential,Active,2026-07-22,37.3289769,-120.4337045,https://www.redfin.com/CA/Merced/2481-Pineda-Dr-95340/home/172354416,redfin
2026-09-17,mls:DW26079389,2482 Valdes Dr,Merced,95340,489000,5,2.5,2282,6216,2021,Single Family Residential,Active,2026-04-18,37.3282178,-120.4337124,https://www.redfin.com/CA/Merced/2482-Valdes-Dr-95340/home/172354499,redfin
2026-09-17,mls:MC26131548,2499 E Gerard #140,Merced,95341,59000,2,1,768,,1977,Mobile/Manufactured Home,Active,2026-06-17,37.282603,-120.442699,https://www.redfin.com/CA/Merced/2499-E-Gerard-Ave-95341/unit-140/home/19656022,redfin
2026-09-17,mls:MC26150631,2499 E Gerard #153,Merced,95341,109000,4,2,1584,,1974,Mobile/Manufactured Home,Active,2026-07-11,37.283791,-120.44268,https://www.redfin.com/CA/Merced/2499-E-Gerard-Ave-95341/unit-153/home/19653440,redfin
2026-09-17,mls:MC26165075,2499 Gerard #38,Merced,95341,129000,3,2,1176,,2005,Mobile/Manufactured Home,Active,2026-07-31,37.283543,-120.443569,https://www.redfin.com/CA/Merced/2499-E-Gerard-Ave-95341/unit-38/home/40002191,redfin
2026-09-17,mls:MC25223780,2500 N Highway 59 #270,Merced,95348,65000,2,2,828,2774,1993,Mobile/Manufactured Home,Active,2025-09-24,37.31288,-120.50228,https://www.redfin.com/CA/Merced/2500-N-State-Highway-59-95348/unit-270/home/19655158,redfin
2026-09-17,mls:MC26177592,2500 N STATE HIGHWAY 59,Merced,95348,23000,2,1,720,1400,1972,Mobile/Manufactured Home,Active,2026-08-14,37.311751,-120.503155,https://www.redfin.com/CA/Merced/2500-N-State-Highway-59-95348/home/19653725,redfin
2026-09-17,mls:226100905,2500 N State Highway 59 #239,Merced,95348,69000,3,2,1440,,1973,Mobile/Manufactured Home,Active,2026-08-11,37.312075,-120.503703,https://www.redfin.com/CA/Merced/2500-N-State-Highway-59-95348/unit-239/home/19655259,redfin
2026-09-17,mls:226084553,2511 Franklin Rd,Merced,95348,9945000,,,,1698840,,Vacant Land,Active,2026-07-07,37.3246509,-120.5412329,https://www.redfin.com/CA/Merced/2511-Franklin-Rd-95348/home/196420034,redfin
2026-09-17,mls:MC26198267,252 S Gurr,Merced,95341,848000,,,,1286327,,Vacant Land,Active,2026-09-14,37.283567,-120.5598286,https://www.redfin.com/CA/Merced/252-S-Gurr-Rd-95341/home/168650428,redfin
2026-09-17,mls:MC25009072,2520 Mckee Rd,Merced,95340,410000,2,1,1257,17264,1946,Single Family Residential,Active,2025-01-15,37.3029949,-120.4445901,https://www.redfin.com/CA/Merced/2520-McKee-Rd-95340/home/19679429,redfin
2026-09-17,mls:MC26197299,2521 K,Merced,95340,125000,,,,7500,,Vacant Land,Active,2026-09-16,37.3093214,-120.477197,https://www.redfin.com/CA/Merced/2521-K-St-95340/home/19692139,redfin
2026-09-17,mls:MC26143143,2524 B And B,Merced,95348,649999,3,2.5,2321,39969,1988,Single Family Residential,Active,2026-07-02,37.3247897,-120.5374749,https://www.redfin.com/CA/Merced/2524-B-and-B-Blvd-95348/home/19683310,redfin
2026-09-17,mls:MC26165503,255 Travis Ct,Merced,95341,442990,3,2.5,1777,4736,2026,Single Family Residential,Active,2026-07-30,37.292198,-120.428042,https://www.redfin.com/CA/Merced/255-Travis-Ct-95341/home/192932898,redfin
2026-09-17,mls:MC25044845,2577 Lobo Ave,Merced,95348,2400000,,,,1067220,,Vacant Land,Active,2025-03-02,37.3243265,-120.5329261,https://www.redfin.com/CA/Merced/2577-Lobo-Ave-95348/home/21155511,redfin
2026-09-17,mls:MC26168613,2617 Agnes,Merced,95340,389000,3,2,1561,6124,1962,Single Family Residential,Active,2026-08-04,37.3040711,-120.4605559,https://www.redfin.com/CA/Merced/2617-Agnes-Way-95340/home/19689760,redfin
2026-09-17,mls:562A9715BEFE,262 Nadine St,Merced,95341,517890,4,2.5,1924,,2026,Single Family Residential,Active,2026-06-24,37.292304,-120.426592,https://www.redfin.com/CA/Merced/262-Nadine-St-95341/home/196422445,redfin
2026-09-17,mls:MC26194628,2651 1st,Merced,95340,150000,,,,12104,,Vacant Land,Active,2026-09-10,37.3080934,-120.4698823,https://www.redfin.com/CA/Merced/2651-1st-Ave-95340/home/19689677,redfin
2026-09-17,mls:MC26096382,2653 E North Bear Crk,Merced,95340,925000,5,4,3658,27634,1969,Single Family Residential,Active,2026-05-27,37.309902,-120.4383286,https://www.redfin.com/CA/Merced/2653-E-North-Bear-Creek-Dr-95340/home/19701225,redfin
2026-09-17,mls:MC26189302,2672 9th Ave,Merced,95340,309900,3,1,1168,6600,1960,Single Family Residential,Active,2026-09-16,37.305767,-120.4629463,https://www.redfin.com/CA/Merced/2672-9th-Ave-95340/home/19689558,redfin
2026-09-17,mls:225144310,2679 Lobo Ave,Merced,95348,1200000,3,2,2319,779724,1928,Single Family Residential,Active,2025-12-03,37.3236077,-120.5352663,https://www.redfin.com/CA/Merced/2679-Lobo-Ave-95348/home/196422248,redfin
2026-09-17,mls:MC26196564,268 E 10th,Merced,95341,359900,4,3,1636,5012,1989,Single Family Residential,Active,2026-09-09,37.2901023,-120.476157,https://www.redfin.com/CA/Merced/268-E-10th-St-95341/home/19687247,redfin
2026-09-17,mls:MC26126325,2698 E South Bear Crk,Merced,95340,1049000,4,3.5,3340,52272,1985,Single Family Residential,Active,2026-06-11,37.3085571,-120.4379379,https://www.redfin.com/CA/Merced/2698-E-South-Bear-Creek-Dr-95340/home/19679981,redfin
2026-09-17,mls:MC26165744,272 Travis Ct,Merced,95341,400990,3,2,1290,4723,2026,Single Family Residential,Active,2026-07-30,37.292435,-120.427468,https://www.redfin.com/CA/Merced/272-Travis-Ct-95341/home/192932887,redfin
2026-09-17,mls:MC26163311,2729 Pioneer,Merced,95341,725000,3,2,1412,653400,1975,Single Family Residential,Active,2026-08-04,37.24845,-120.398781,https://www.redfin.com/CA/Merced/2729-Pioneer-95340/home/103654057,redfin
2026-09-17,mls:D019C2C7B656,274 Nadine St,Merced,95341,433890,3,2,1290,,2026,Single Family Residential,Active,2026-06-24,37.29243,-120.426576,https://www.redfin.com/CA/Merced/274-Nadine-St-95341/home/196422444,redfin
2026-09-17,mls:226116770,2747 Saratoga Ave,Merced,95340,365000,3,2,1412,7013,1977,Single Family Residential,Active,2026-09-16,37.3049953,-120.44807,https://www.redfin.com/CA/Merced/2747-Saratoga-Ave-95340/home/19689152,redfin
2026-09-17,mls:MC26080251,2761 Lexington Ave,Merced,95340,425000,3,2.5,1775,6152,1990,Single Family Residential,Active,2026-07-07,37.3061729,-120.4471103,https://www.redfin.com/CA/Merced/2761-Lexington-Ave-95340/home/19688763,redfin
2026-09-17,mls:5CF4E55D687A,277 Nadine St,Merced,95341,520890,4,2.5,1924,,2026,Single Family Residential,Active,2026-06-24,37.292439,-120.427113,https://www.redfin.com/CA/Merced/277-Nadine-St-95341/home/196422457,redfin
2026-09-17,mls:226061481,2779 Story Ave,Merced,95340,449999,4,3,2039,8934,1985,Single Family Residential,Active,2026-05-15,37.3053253,-120.4490194,https://www.redfin.com/CA/Merced/2779-Story-Ave-95340/home/19688945,redfin
2026-09-17,mls:MC26190802,2782 STORY Ave,Merced,95340,389000,3,2,1486,7318,1983,Single Family Residential,Active,2026-09-02,37.3053286,-120.4484633,https://www.redfin.com/CA/Merced/2782-Story-Ave-95340/home/19688940,redfin
2026-09-17,mls:596EB08EDC46,283 Nadine St,Merced,95341,436990,3,2,1290,,2026,Single Family Residential,Active,2026-06-24,37.29255,-120.427132,https://www.redfin.com/CA/Merced/283-Nadine-St-95341/home/196422459,redfin
2026-09-17,mls:MC26156305,2830 Dunn Rd,Merced,95340,895000,4,2,2031,43560,1973,Single Family Residential,Active,2026-08-06,37.3398907,-120.4355855,https://www.redfin.com/CA/Merced/2830-Dunn-Rd-95340/home/19680822,redfin
2026-09-17,mls:41144069,284 Zion Canyon Ct,Merced,95341,410000,4,2,1515,5000,2022,Single Family Residential,Active,2026-08-15,37.2757847,-120.4783038,https://www.redfin.com/CA/Merced/284-Zion-Canyon-Ct-95341/home/176248635,redfin
2026-09-17,mls:MC26154089,2868 Beachwood,Merced,95348,329900,3,1,970,9683,1953,Single Family Residential,Active,2026-07-17,37.3297323,-120.5277546,https://www.redfin.com/CA/Merced/2868-Beachwood-Dr-95348/home/19683986,redfin
2026-09-17,mls:MC26168066,288 Travis Ct,Merced,95341,465990,4,2.5,1924,4723,2026,Single Family Residential,Active,2026-08-02,37.292559,-120.427487,https://www.redfin.com/CA/Merced/288-Travis-Ct-95341/home/192932886,redfin
2026-09-17,mls:B55EDD923106,289 Travis Ct,Merced,95341,423990,3,2,1290,,2026,Single Family Residential,Active,2026-04-06,37.292563,-120.428037,https://www.redfin.com/CA/Merced/289-Travis-Ct-95341/home/192932901,redfin
